ticker,n_total,n_2009,n_2010,n_2011,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,price_start,price_end,n_price_rows,max_gap_days,median_dollar_vol,liquidity_year,close_liquidity_mean,error,selection_news,tier,composite_score
PKG,1935,3,18,41,122,231,160,136,181,182,211,191,77,46,198,138,2000-01-28,2023-12-28,3773.0,5.0,74461171.76361084,2017.0,105.12697206170435,,393,MEDIUM,9.535715324341254
SWKS,1647,0,5,8,24,18,82,134,113,196,189,164,144,199,171,200,1984-09-07,2023-12-28,3773.0,5.0,167950310.29129025,2017.0,100.51000000851087,,385,MEDIUM,9.533662098638576
CM,1837,9,12,26,65,92,65,152,246,161,235,237,136,108,145,148,1997-11-13,2023-12-28,3773.0,5.0,42637008.33129883,2017.0,86.09079687718851,,396,MEDIUM,9.533587317517224
LDOS,2033,0,0,0,0,8,126,283,218,268,182,346,261,85,84,172,2006-10-17,2023-12-28,3773.0,5.0,42865229.39033508,2017.0,55.7944621507865,,450,MEDIUM,9.533262873075563
CNA,1666,4,19,69,98,135,89,77,109,198,242,160,98,62,131,175,1973-02-21,2023-12-28,3773.0,5.0,8476370.308685303,2017.0,47.76549806632843,,440,MEDIUM,9.525355840013368
VTV,1712,4,9,20,18,11,36,77,78,179,203,193,161,39,333,351,2004-01-30,2023-12-28,3773.0,5.0,111658651.65863037,2017.0,97.98386456007026,,382,MEDIUM,9.524176895128237
CMS,2101,7,44,88,122,161,228,234,184,129,246,204,160,64,106,124,1973-02-21,2023-12-28,3773.0,5.0,78667052.46734619,2017.0,46.305976031785946,,375,MEDIUM,9.522314137482201
TRI,1762,3,43,61,116,107,86,145,141,141,249,204,146,104,97,119,2002-06-12,2023-12-28,3773.0,5.0,38884320.6867218,2017.0,44.80713155070149,,390,MEDIUM,9.517329349900068
TGT,3155,0,0,0,0,0,0,0,0,73,280,338,193,0,1192,1079,1973-02-21,2023-12-28,3773.0,5.0,347034180.5458069,2017.0,58.29629489245168,,353,MEDIUM,9.498461666335716
DVAX,1733,3,13,39,92,86,64,73,195,194,222,180,169,81,119,203,2004-02-19,2023-12-28,3773.0,5.0,15678419.62966919,2017.0,11.801872507034545,,416,MEDIUM,9.482732007555754
CINF,2222,1,21,52,107,233,60,246,208,161,227,276,152,52,201,225,1980-03-17,2023-12-28,3773.0,5.0,33933019.29168701,2017.0,73.48071696368821,,388,MEDIUM,9.479268297373105
EXC,1737,1,22,16,97,171,194,141,149,167,193,113,68,98,121,186,1973-05-02,2023-12-28,3773.0,5.0,167856473.53210446,2017.0,37.30430268671408,,360,MEDIUM,9.474827767735869
APA,2171,0,46,36,76,88,92,133,143,181,186,153,256,173,311,297,1979-05-15,2023-12-28,3773.0,5.0,155811089.7808075,2017.0,47.882669350065555,,367,MEDIUM,9.471631633421282
TLT,3008,10,57,243,543,499,141,165,283,228,141,106,110,97,159,226,2002-07-30,2023-12-28,3773.0,5.0,972012391.8685912,2017.0,123.70685246076242,,369,MEDIUM,9.470222419706403
ENR,1566,4,50,60,88,90,100,139,117,193,207,218,98,55,61,86,2000-03-27,2023-12-28,3773.0,5.0,30053801.61895752,2017.0,49.48390433322861,,400,MEDIUM,9.467047042305786
PCH,1062,0,11,23,26,84,55,55,78,184,227,118,51,42,69,39,1980-03-17,2023-12-28,3773.0,5.0,13673115.447235107,2017.0,47.04063740764481,,411,MEDIUM,9.46669703763887
CXW,1289,9,14,29,57,64,73,79,259,186,214,155,63,31,29,27,1997-07-15,2023-12-28,3773.0,5.0,24803690.242767334,2017.0,28.098764981881555,,400,MEDIUM,9.465095596372176
KBR,1461,6,39,101,101,106,102,131,111,129,253,250,125,0,0,7,2006-11-16,2023-12-28,3773.0,5.0,27129176.5838623,2017.0,16.452988100241853,,382,MEDIUM,9.457788814725063
GOLD,3921,30,153,253,256,190,118,269,411,133,211,781,468,175,214,259,1985-02-04,2023-12-28,3773.0,5.0,180689185.66493985,2017.0,16.75115535933658,,344,MEDIUM,9.456892606768303
BZH,1856,6,71,95,215,117,200,174,105,168,249,163,54,36,79,124,1994-02-23,2023-12-28,3773.0,5.0,7055999.946594238,2017.0,15.275657384044147,,417,MEDIUM,9.456121989091114
VYM,1385,1,9,11,30,39,39,111,152,215,182,186,120,42,125,123,2006-11-16,2023-12-28,3773.0,5.0,58259370.8190918,2017.0,79.517370398776,,397,MEDIUM,9.450198514701079
AZN,1997,13,102,100,115,117,274,197,230,188,182,298,174,0,0,7,1993-05-12,2023-12-28,3773.0,5.0,121884898.56262207,2017.0,31.776294761444944,,370,MEDIUM,9.447549640416659
GBX,1791,1,25,41,125,101,181,239,191,211,203,212,61,33,54,113,1994-07-14,2023-12-28,3773.0,5.0,17474520.26824951,2017.0,46.08565741611192,,414,MEDIUM,9.444894183540598
TXRH,1854,1,28,46,119,89,116,173,237,141,236,252,182,45,90,99,2004-10-05,2023-12-28,3773.0,5.0,30981565.189361572,2017.0,48.14741032816974,,377,MEDIUM,9.444194340844621
BECN,1504,3,27,50,136,67,71,101,186,165,226,173,55,29,103,112,2004-09-23,2023-12-28,3773.0,5.0,19745700.759887695,2017.0,49.841832635887116,,391,MEDIUM,9.440038421884996
NVAX,4931,13,18,36,40,71,146,255,269,144,271,287,1308,1093,693,287,1995-12-05,2023-12-28,3773.0,5.0,5001920.164489746,2017.0,23.460557823637092,,415,MEDIUM,9.433996288643788
B,1414,105,29,64,61,80,105,75,49,178,226,165,89,37,69,82,1980-03-17,2023-12-28,3773.0,5.0,11927868.356323242,2017.0,58.19561753899928,,404,MEDIUM,9.433955487865049
JBHT,1605,0,41,119,194,88,88,124,147,145,210,349,100,0,0,0,1983-11-22,2023-12-28,3773.0,5.0,86572678.33862305,2017.0,97.43880483923681,,355,MEDIUM,9.431137615068742
ARW,1585,2,61,93,175,111,113,125,117,148,223,143,61,39,121,53,1980-03-17,2023-12-28,3773.0,5.0,35784304.26635742,2017.0,76.83067719964868,,371,MEDIUM,9.424357720406622
INFN,1657,0,45,54,62,83,130,289,199,160,233,183,101,43,33,42,2007-06-07,2023-12-28,3773.0,5.0,13576512.104415892,2017.0,9.368207198215195,,393,MEDIUM,9.422580940080852
AVB,1359,2,39,104,108,88,94,176,127,116,226,196,76,0,0,7,1994-03-11,2023-12-28,3773.0,5.0,115667503.69262695,2017.0,184.88721140827315,,342,MEDIUM,9.418679257449751
TPX,1958,0,35,103,249,86,88,222,178,247,165,253,129,56,69,78,2003-12-18,2023-12-28,3773.0,5.0,53431474.79095459,2017.0,13.66887450883113,,412,MEDIUM,9.414261593747952
ERY,1019,6,45,52,7,8,5,153,190,96,302,121,21,2,5,6,2008-11-19,2023-12-28,3773.0,5.0,10800328.0,2017.0,590.9820717131474,,398,MEDIUM,9.407775683755247
UL,1652,0,9,47,40,83,108,87,159,308,144,268,149,59,104,87,1980-03-25,2023-12-28,3773.0,5.0,64834408.0253601,2017.0,52.886772915661574,,452,MEDIUM,9.405765490838679
PLD,1787,0,3,12,34,58,89,83,100,163,185,86,90,102,402,380,1997-11-21,2023-12-28,3773.0,5.0,126908597.97058105,2017.0,58.40027904130548,,348,MEDIUM,9.396378096874324
PCAR,1469,0,2,9,31,19,67,216,59,138,202,79,57,99,156,335,1980-03-17,2023-12-28,3773.0,5.0,112942519.9224472,2017.0,45.165338554230345,,340,MEDIUM,9.391014440265355
GNTX,1671,3,21,33,44,119,302,90,157,131,230,222,98,51,55,115,1981-12-22,2023-12-28,3773.0,5.0,34256887.47253418,2017.0,19.633386429562513,,361,MEDIUM,9.39076825203527
ZBRA,1437,0,7,29,19,21,87,71,87,112,251,267,128,64,137,157,1991-08-15,2023-12-28,3773.0,5.0,28982940.368652344,2017.0,99.31031872266792,,363,MEDIUM,9.38555148552459
SYNA,1880,7,36,64,80,147,275,202,182,162,206,205,104,54,74,82,2002-01-29,2023-12-28,3773.0,5.0,33020285.026550293,2017.0,47.88199209691994,,368,MEDIUM,9.383350057211365
ACHC,1348,0,0,4,53,122,117,179,116,138,217,134,63,34,78,93,1994-03-04,2023-12-28,3773.0,5.0,43900892.948532104,2017.0,42.07079687536475,,355,MEDIUM,9.380226700139424
CHD,1464,2,36,111,176,90,82,98,159,112,230,273,88,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,72890402.29797363,2017.0,49.146015851146196,,342,MEDIUM,9.378645689318134
AMED,1076,0,8,4,20,12,93,116,77,128,248,129,70,49,46,76,1994-08-17,2023-12-28,3773.0,5.0,13695920.276641846,2017.0,52.89956175663557,,376,MEDIUM,9.374677342511761
PAG,1918,2,19,56,186,117,138,171,209,150,222,198,88,50,172,140,1996-10-23,2023-12-28,3773.0,5.0,19438187.580871582,2017.0,46.35075689976909,,372,MEDIUM,9.373542843628421
CFR,1588,5,13,52,77,72,88,122,183,140,217,144,90,86,173,126,1980-03-17,2023-12-28,3773.0,5.0,36103913.497924805,2017.0,92.22342621092777,,357,MEDIUM,9.370385863973905
FMS,1190,2,24,46,59,80,71,79,87,151,242,193,58,25,33,40,1996-09-17,2023-12-28,3773.0,5.0,6553591.906738281,2017.0,46.17545821657219,,393,MEDIUM,9.368297582623377
ARR,1870,0,1,41,81,68,51,348,402,160,223,215,76,29,77,98,2007-12-03,2023-12-28,3773.0,5.0,11692617.965126036,2017.0,24.707410356438018,,383,MEDIUM,9.365930586374603
MSCI,1599,0,12,24,77,88,59,89,108,191,181,203,168,64,103,232,2007-11-15,2023-12-28,3773.0,5.0,43327900.0,2017.0,106.81788838907067,,372,MEDIUM,9.360107901155981
AEL,1332,1,5,17,24,90,76,147,69,152,224,100,124,28,102,173,2003-12-04,2023-12-28,3773.0,5.0,13283128.25164795,2017.0,26.783705183234346,,376,MEDIUM,9.355979436076304
GPC,1392,1,28,83,127,82,115,161,152,115,223,231,67,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,64479632.10906982,2017.0,91.11035858397464,,338,MEDIUM,9.350325657592391
CHS,1971,10,74,106,207,126,127,181,181,143,214,239,124,40,123,76,1993-03-24,2023-12-28,3773.0,5.0,26488151.922512054,2017.0,10.548286833136205,,357,MEDIUM,9.340155009644166
NSP,1296,0,0,14,78,54,54,99,120,118,256,242,79,29,72,81,1997-01-29,2023-12-28,3773.0,5.0,10048460.208892822,2017.0,43.20109562664868,,374,MEDIUM,9.339057734866666
LH,1505,0,39,127,145,94,124,193,122,109,217,159,169,0,0,7,1990-03-29,2023-12-28,3773.0,5.0,93302666.97998047,2017.0,147.39892456541023,,326,MEDIUM,9.32871405726018
AIZ,2021,0,27,60,150,188,125,254,147,175,186,184,108,50,146,221,2004-02-05,2023-12-28,3773.0,5.0,36377639.7857666,2017.0,98.76996004628946,,361,MEDIUM,9.32851751801806
FIZZ,895,0,12,19,33,12,12,28,121,151,206,159,61,29,26,26,1991-09-13,2023-12-28,3773.0,5.0,25765176.631164555,2017.0,90.7939842041745,,357,MEDIUM,9.326865678504376
BCE,1389,1,14,26,55,73,65,66,127,129,217,222,125,67,105,97,1982-11-15,2023-12-28,3773.0,5.0,34761872.706604004,2017.0,45.89438255279663,,346,MEDIUM,9.326482920998194
PKX,1451,2,77,109,111,129,90,114,166,308,151,83,35,23,19,34,1994-10-14,2023-12-28,3773.0,5.0,14506447.875976562,2017.0,66.48290840848034,,459,MEDIUM,9.322863375666643
WAB,1669,1,9,47,69,52,86,133,124,96,241,325,159,67,101,159,1995-06-16,2023-12-28,3773.0,5.0,53047206.634521484,2017.0,79.82442215999284,,337,MEDIUM,9.321225719351219
EBS,1665,3,15,40,33,30,187,120,149,126,243,157,216,136,118,92,2006-11-15,2023-12-28,3773.0,5.0,9802995.31173706,2017.0,34.91366533074246,,369,MEDIUM,9.317533527510005
AN,2814,6,56,159,307,208,210,297,226,186,174,218,258,92,258,159,1990-05-11,2023-12-28,3773.0,5.0,48176604.556274414,2017.0,45.621514050609086,,360,MEDIUM,9.316907519962154
VGR,1293,0,19,24,30,19,46,152,195,141,224,228,57,56,46,56,1987-10-08,2023-12-28,3773.0,5.0,12278579.052518845,2017.0,13.374891417909904,,365,MEDIUM,9.311843553138775
TREX,1451,0,0,27,35,69,91,137,96,157,208,222,151,54,88,116,1999-04-08,2023-12-28,3773.0,5.0,14997360.675048828,2017.0,39.33286855325281,,365,MEDIUM,9.30883473568786
ARLP,1711,0,4,23,67,122,112,190,209,203,199,204,86,49,124,119,1999-08-17,2023-12-28,3773.0,5.0,5431909.90085602,2017.0,20.644980084848594,,402,MEDIUM,9.304367875007197
VFC,1550,0,7,16,44,103,135,77,112,141,177,99,107,110,147,275,1980-03-17,2023-12-28,3773.0,5.0,155817345.59783936,2017.0,56.2024970035629,,318,MEDIUM,9.298220239436686
WW,895,0,7,8,22,26,15,75,82,123,216,106,48,67,35,65,2001-11-15,2023-12-28,3773.0,5.0,34681134.85069274,2017.0,31.30621524066089,,339,MEDIUM,9.298056796383685
BCO,1007,1,12,21,26,29,37,55,74,160,196,135,93,35,54,79,1996-01-03,2023-12-28,3773.0,5.0,22851400.30479431,2017.0,66.91752983184449,,356,MEDIUM,9.295688474877359
NYCB,1507,0,0,0,9,108,89,173,134,134,200,179,91,74,99,217,1993-11-23,2023-12-28,3773.0,5.0,48769655.140686035,2017.0,13.428247030037808,,334,MEDIUM,9.293572234203342
WCN,1432,3,13,54,62,47,60,84,148,136,198,245,123,50,95,114,1998-05-22,2023-12-28,3773.0,5.0,45391108.22982787,2017.0,63.464276271987245,,334,MEDIUM,9.284689444884297
RGR,1827,0,14,46,345,232,103,131,305,142,215,165,26,14,64,25,1973-05-03,2023-12-28,3773.0,5.0,13343160.202789307,2017.0,54.62928274998152,,357,MEDIUM,9.281752462884548
DCI,1291,4,24,43,77,76,72,110,109,119,228,138,66,43,92,90,1980-03-17,2023-12-28,3773.0,5.0,18676231.87561035,2017.0,45.826374540290985,,347,MEDIUM,9.281725726404309
TX,1255,47,23,40,43,93,37,64,112,222,177,132,67,59,80,59,2006-02-01,2023-12-28,3773.0,5.0,9447012.190818785,2017.0,27.662350612807558,,399,MEDIUM,9.280428331179802
AJG,1268,1,15,64,84,81,133,144,69,97,233,243,97,0,0,7,1984-06-20,2023-12-28,3773.0,5.0,44569018.1629181,2017.0,58.59952192572484,,330,MEDIUM,9.277611468065649
PNR,1667,2,22,52,95,81,91,237,196,131,196,186,108,62,77,131,1973-05-03,2023-12-28,3773.0,5.0,57072933.685302734,2017.0,43.35378438638026,,327,MEDIUM,9.275890729410749
AWK,1403,2,22,72,103,100,80,139,183,106,216,242,131,0,0,7,2008-04-23,2023-12-28,3773.0,5.0,62242113.94882202,2017.0,80.56999987720019,,322,MEDIUM,9.275128637634312
TUP,1645,1,43,63,87,129,74,121,165,141,201,225,244,34,39,78,1996-05-08,2023-12-28,3773.0,5.0,26828215.087890625,2017.0,62.94944243412094,,342,MEDIUM,9.271899582105839
COHR,1016,1,9,7,28,25,27,56,105,199,153,111,51,73,33,138,1980-03-17,2023-12-28,3773.0,5.0,82661430.54351805,2017.0,231.278964464408,,352,MEDIUM,9.269571869074898
PLUG,3854,4,4,16,25,89,517,241,167,195,185,396,560,626,345,484,1999-10-29,2023-12-28,3773.0,5.0,8779139.835834505,2017.0,2.01151394511599,,380,MEDIUM,9.253494396649758
FLO,2200,4,20,58,95,508,78,269,212,122,215,171,99,57,136,156,1980-03-17,2023-12-28,3773.0,5.0,21747660.417938232,2017.0,18.849242989285532,,337,MEDIUM,9.248853093975807
FIS,2311,2,52,75,176,124,121,116,157,133,177,465,296,88,131,198,2001-06-20,2023-12-28,3773.0,5.0,117871197.50976562,2017.0,87.25752987804641,,310,MEDIUM,9.244984989419311
NXST,1496,0,6,20,22,81,57,196,167,173,170,230,90,47,104,133,2003-11-25,2023-12-28,3773.0,5.0,41543750.0,2017.0,64.60737074893784,,343,MEDIUM,9.244892345333568
FDN,1202,5,49,87,79,56,94,162,101,119,213,104,38,19,39,37,2006-06-23,2023-12-28,3773.0,5.0,26558181.76498413,2017.0,96.43621500934738,,332,MEDIUM,9.244561554193153
FHN,1943,4,74,124,137,103,87,134,124,128,195,252,133,64,159,225,1980-03-17,2023-12-28,3773.0,5.0,46163653.79676819,2017.0,18.549561770313765,,323,MEDIUM,9.24088089648844
MPW,1821,1,9,22,45,60,38,148,151,118,209,257,127,76,197,363,2005-07-08,2023-12-28,3773.0,5.0,31705992.981147766,2017.0,13.125776910211936,,327,MEDIUM,9.236897549102572
AWI,1326,1,11,43,66,119,130,98,92,116,219,165,83,23,66,94,2006-10-18,2023-12-28,3773.0,5.0,20254120.34187317,2017.0,47.35597602874634,,335,MEDIUM,9.236017190962233
GLW,1368,0,18,20,43,57,104,110,115,198,140,94,73,106,128,162,1981-12-31,2023-12-28,3773.0,5.0,155986784.2054367,2017.0,29.119322651410958,,338,MEDIUM,9.234029863706455
HEES,1065,0,2,9,36,134,52,63,60,137,221,118,39,22,85,87,2006-01-31,2023-12-28,3773.0,5.0,6781061.706352234,2017.0,25.73183266385143,,358,MEDIUM,9.232563763729067
DBC,1972,12,85,132,128,297,263,210,244,78,258,148,26,27,47,17,2006-02-06,2023-12-28,3773.0,5.0,25253942.75779724,2017.0,15.268167317151073,,336,MEDIUM,9.222017826279671
AVAV,1202,2,33,86,102,69,85,128,96,103,251,194,46,0,0,7,2007-01-23,2023-12-28,3773.0,5.0,6711800.0,2017.0,37.65262960152797,,354,MEDIUM,9.216992338440324
ARCB,1101,0,0,0,0,0,19,45,71,52,357,186,37,42,215,77,1992-05-13,2023-12-28,3773.0,5.0,5689984.830093384,2017.0,27.862948193493118,,409,MEDIUM,9.216701164884054
GES,1233,0,16,19,56,51,60,107,78,148,195,73,57,65,106,202,1996-08-08,2023-12-28,3774.0,5.0,14981608.069610596,2017.0,13.572071728953327,,343,MEDIUM,9.215199498484434
CLB,1557,1,16,64,64,98,110,197,149,151,174,207,126,41,65,94,1995-09-21,2023-12-28,3773.0,5.0,47136107.57675171,2017.0,105.15199206834771,,325,MEDIUM,9.211396977613784
THS,1627,1,20,48,72,70,257,176,147,148,177,202,86,34,104,85,2005-06-28,2023-12-28,3773.0,5.0,42994818.032836914,2017.0,72.26294814637933,,325,MEDIUM,9.21043992630929
CTAS,1514,6,34,97,110,81,84,163,178,106,201,331,116,0,0,7,1983-08-19,2023-12-28,3773.0,5.0,60592357.76138306,2017.0,132.0782470703125,,307,MEDIUM,9.201165685038497
POOL,1368,0,13,47,74,49,50,95,105,122,203,176,105,82,125,122,1995-10-13,2023-12-28,3773.0,5.0,23648492.810058594,2017.0,115.4751791783063,,325,MEDIUM,9.19897286494153
TFX,1388,0,14,40,127,72,67,81,88,152,171,245,97,58,71,105,1980-03-17,2023-12-28,3773.0,5.0,47341529.75463867,2017.0,212.48398392513928,,323,MEDIUM,9.197761894959438
INO,2980,2,2,16,26,41,132,227,456,181,189,215,1226,177,55,35,1998-12-08,2023-12-28,3773.0,5.0,5344618.9473629,2017.0,6.281752996710667,,370,MEDIUM,9.194610765093087
WERN,1209,2,21,42,75,59,34,62,118,107,217,176,86,43,91,76,1986-06-20,2023-12-28,3773.0,5.0,21573720.653152462,2017.0,30.658884504401826,,324,MEDIUM,9.192345686547302
IBKR,1315,8,30,84,137,124,80,169,81,139,192,192,72,0,0,7,2007-05-04,2023-12-28,3773.0,5.0,19210863.42086792,2017.0,42.0364143401978,,331,MEDIUM,9.190220777091213
TXMD,903,0,0,0,0,8,40,85,88,186,172,181,94,16,29,4,2007-05-09,2023-12-28,3773.0,5.0,12515178.083610535,2017.0,5.634780891388061,,358,MEDIUM,9.188333309673634
CPG,1329,0,0,4,2,0,94,168,110,142,201,205,123,68,107,105,2003-10-20,2023-12-28,3774.0,4.0,9840941.070365904,2017.0,8.934820703301297,,343,MEDIUM,9.188297338764677
GEO,1592,2,16,29,59,57,147,62,313,179,166,213,90,78,101,80,1994-07-27,2023-12-28,3773.0,5.0,22535993.256378174,2017.0,28.307729105550454,,345,MEDIUM,9.185047578665941
PATK,844,0,4,6,34,16,11,46,64,123,221,112,51,31,82,43,1980-03-17,2023-12-28,3773.0,5.0,7245066.427230835,2017.0,52.42366535445134,,344,MEDIUM,9.184826639015741
REG,1026,1,13,40,54,55,82,91,66,134,176,141,63,0,7,103,1993-10-29,2023-12-28,3773.0,5.0,56306867.03796387,2017.0,65.51533856334915,,310,MEDIUM,9.178899394492726
HEI,1510,0,8,40,56,88,53,79,128,169,178,356,145,43,70,97,1980-03-17,2023-12-28,3773.0,5.0,12669705.363082888,2017.0,49.79769608698993,,347,MEDIUM,9.175838327442415
ASH,1639,10,59,120,118,128,180,115,134,107,198,156,88,37,96,93,1980-03-17,2023-12-28,3773.0,5.0,45289693.0103302,2017.0,63.58673875360375,,305,MEDIUM,9.165570313664654
UCTT,882,4,5,28,19,14,60,62,46,229,146,109,66,28,45,21,2004-03-25,2023-12-28,3773.0,5.0,18734000.0,2017.0,20.69422305817623,,375,MEDIUM,9.163998344419142
LPX,1121,4,33,66,161,100,72,91,80,116,191,140,60,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,40489350.0,2017.0,24.775617500700324,,307,MEDIUM,9.16005050039319
TREE,1249,0,5,20,29,35,45,158,229,113,196,190,96,40,44,49,2008-08-12,2023-12-28,3773.0,5.0,31464380.71899414,2017.0,191.40195237117933,,309,MEDIUM,9.150866790614543
ENS,1469,2,15,32,50,92,163,67,174,95,224,188,53,24,82,208,2004-08-02,2023-12-28,3773.0,5.0,16861898.4085083,2017.0,73.39167340343216,,319,MEDIUM,9.143655791615611
CNO,1602,7,38,67,131,195,198,94,99,179,160,115,84,30,78,127,2003-09-10,2023-12-28,3773.0,5.0,20734284.685134888,2017.0,21.86557768255591,,339,MEDIUM,9.14122060186456
NS,1560,1,21,53,104,116,96,187,137,116,205,292,109,28,38,57,2001-04-10,2023-12-28,3773.0,5.0,13282281.478881836,2017.0,43.49003982543945,,321,MEDIUM,9.133617672107315
GCO,1479,1,26,87,109,69,126,144,129,172,167,225,95,24,61,44,1973-02-21,2023-12-28,3773.0,5.0,12503675.168991089,2017.0,39.91633467655258,,339,MEDIUM,9.12001731319009
CPA,1262,3,20,63,103,81,89,151,114,103,199,232,97,0,0,7,2005-12-15,2023-12-28,3773.0,5.0,31213280.151367188,2017.0,118.43709138665066,,302,MEDIUM,9.119380698187477
NDSN,1697,2,26,41,84,65,238,163,210,139,172,188,88,49,127,105,1980-03-18,2023-12-28,3773.0,5.0,29700924.44915771,2017.0,122.182669103858,,311,MEDIUM,9.118666799214155
G,1349,51,22,48,63,51,73,61,105,86,223,156,135,52,154,69,2007-08-02,2023-12-28,3773.0,5.0,22862750.0,2017.0,27.45075695448188,,309,MEDIUM,9.116425804670603
ASB,1036,1,1,1,4,1,2,99,84,104,204,125,106,39,144,121,1980-03-17,2023-12-28,3773.0,5.0,19361144.410324097,2017.0,24.49163345701666,,308,MEDIUM,9.107376359071973
CHRW,1321,0,2,8,31,76,108,111,95,130,158,80,88,58,249,127,1997-10-16,2023-12-28,3773.0,5.0,98726463.30871582,2017.0,74.64235039821185,,288,MEDIUM,9.105389579721496
RPM,1499,7,34,66,93,82,107,102,117,86,213,217,109,60,89,117,1980-03-17,2023-12-28,3773.0,5.0,33584097.88398743,2017.0,52.57521905177143,,299,MEDIUM,9.104156811755537
TDS,1244,0,21,45,53,82,102,102,121,142,176,157,75,49,55,64,1981-12-15,2023-12-28,3773.0,5.0,16109263.64746094,2017.0,27.94832671116073,,318,MEDIUM,9.098987185568468
HL,1861,9,140,95,68,89,83,129,254,125,180,271,136,96,80,106,1980-03-17,2023-12-28,3773.0,5.0,25495478.193998337,2017.0,5.196972119380753,,305,MEDIUM,9.09793061714576
PWR,2157,2,46,67,186,224,247,151,122,117,174,297,122,68,157,177,1998-02-12,2023-12-28,3773.0,5.0,51291926.71203613,2017.0,35.59844618109593,,291,MEDIUM,9.092138088768053
MTH,1975,8,21,42,130,346,107,164,91,88,228,289,128,43,108,182,1988-07-26,2023-12-28,3773.0,5.0,11497289.527130125,2017.0,41.73147408230846,,316,MEDIUM,9.090159282018773
CSL,1989,0,11,36,85,65,240,139,120,78,217,310,110,124,302,152,1973-02-21,2023-12-28,3773.0,5.0,39274516.64428711,2017.0,103.55079690393698,,295,MEDIUM,9.088041158789773
XME,1248,7,96,43,44,62,81,170,217,177,134,61,7,41,72,36,2006-06-22,2023-12-28,3773.0,5.0,89780149.13253784,2017.0,31.40482068156816,,311,MEDIUM,9.086802618077805
PRGS,1325,7,14,56,106,108,75,82,102,118,198,178,79,43,89,70,1991-07-30,2023-12-28,3773.0,5.0,10044520.253753662,2017.0,33.442390365904544,,316,MEDIUM,9.083252411042695
HELE,1577,1,36,53,67,57,120,191,105,95,217,243,98,33,98,163,1976-07-08,2023-12-28,3773.0,5.0,11945229.810333252,2017.0,93.91812759946542,,312,MEDIUM,9.082108060405897
EVR,1458,4,20,56,60,181,75,81,163,128,173,167,99,53,85,113,2006-08-14,2023-12-28,3773.0,5.0,28455831.217956543,2017.0,77.23705191441266,,301,MEDIUM,9.079795756640248
PBI,1584,5,55,86,166,149,148,145,144,168,152,185,78,40,33,30,1972-06-01,2023-12-28,3773.0,5.0,24849330.73768616,2017.0,13.559123498985016,,320,MEDIUM,9.074450218145154
UGI,1182,1,15,24,61,48,48,68,109,89,200,215,80,66,83,75,1973-02-21,2023-12-28,3773.0,5.0,31460551.06163025,2017.0,48.46593625801968,,289,MEDIUM,9.052763008311599
VRNT,1273,0,16,52,41,64,109,113,107,98,203,298,58,25,39,50,2002-05-16,2023-12-28,3773.0,5.0,14960000.610351562,2017.0,40.17605581701514,,301,MEDIUM,9.050666241160947
RMBS,1884,10,111,167,147,209,216,156,146,105,206,121,50,32,41,167,1997-05-14,2023-12-28,3773.0,5.0,8141839.775085449,2017.0,13.164541871424214,,311,MEDIUM,9.046582850633076
AOS,1487,0,30,53,69,123,166,322,86,85,199,288,59,0,0,7,1983-09-30,2023-12-28,3774.0,4.0,40313693.76602172,2017.0,55.11171319665187,,284,MEDIUM,9.04658153316775
AB,1613,15,40,50,80,98,134,145,96,111,205,225,212,39,90,73,1988-04-14,2023-12-28,3773.0,5.0,6142150.0,2017.0,23.730478096768202,,316,MEDIUM,9.044789688101677
CPE,1757,3,13,21,14,31,165,178,208,116,166,341,248,55,98,100,1990-03-26,2023-12-28,3773.0,5.0,53055358.59451293,2017.0,11.802509930979209,,282,MEDIUM,9.044026630660088
EEFT,1371,0,6,16,26,159,146,166,102,115,178,224,73,30,49,81,1997-03-07,2023-12-28,3773.0,5.0,24919751.252746582,2017.0,87.93107559386478,,293,MEDIUM,9.043489641976127
OLN,1479,5,12,36,45,102,70,201,153,118,163,178,122,57,111,106,1973-02-21,2023-12-28,3773.0,5.0,58496363.43002319,2017.0,31.835657400913924,,281,MEDIUM,9.042853947967801
ACM,1637,3,13,56,72,103,124,105,107,121,171,239,135,60,156,172,2007-05-10,2023-12-28,3773.0,5.0,29223743.72406006,2017.0,34.73179274631212,,292,MEDIUM,9.042652169320096
KBE,986,7,72,100,54,9,3,92,227,133,148,119,15,0,0,7,2005-11-15,2023-12-28,3773.0,5.0,87396939.08615111,2017.0,43.85000010030678,,281,MEDIUM,9.041165450431153
FCN,1334,0,41,81,84,63,114,146,62,84,224,187,75,17,63,93,1996-05-09,2023-12-28,3773.0,5.0,10013080.715942385,2017.0,38.10509955265608,,308,MEDIUM,9.037539573859366
CBT,1283,1,10,42,57,56,70,81,98,95,201,136,56,32,279,69,1980-11-05,2023-12-28,3773.0,5.0,16861805.904388428,2017.0,56.305298748244326,,296,MEDIUM,9.035822610304495
AEP,1637,1,6,26,75,109,135,142,110,131,141,100,75,87,279,220,1970-01-02,2023-12-28,3773.0,5.0,155806968.70422363,2017.0,70.06924291055991,,272,MEDIUM,9.035745394545206
